Capacité de la station,latitude,longitude
40,48.881973298352,2.301132157445
17,48.84504716661511,2.3494647851273465
16,48.83823094269141,2.270506024360657
27,48.8761373390584,2.3680844979417
24,48.880726,2.351464
32,48.875642647477,2.3594588041306
29,48.816376985087,2.2670380088932
29,48.874510616163,2.2994716674148
23,48.8554439,2.2704418
53,48.893923963057865,2.39790290594101
17,48.8795431,2.3264628
35,48.764615483395254,2.4071189761161804
17,48.875034655883944,2.359801238597928
18,48.88633710236977,2.407338917255402
32,48.87614039826388,2.301303138307601
22,48.87451538963655,2.415283620357514
34,48.83802015441127,2.2460845112800603
26,48.910482,2.297998
38,48.892371898250424,2.205548956990242
36,48.888537048944826,2.3561610281467438
28,48.887808570529,2.3000952981763
27,48.872933,2.309796
19,48.88511992309783,2.34719488842051
49,48.832308,2.38637
37,48.82663907252554,2.4059280753135686
37,48.844182577315,2.3640366643667
29,48.841486,2.430793
48,48.8227639,2.3249313
27,48.837809408957,2.2281519323587
19,48.82650293311,2.3092747998272
29,48.8862074,2.3206239
41,48.8756045,2.3995549
20,48.89383909781389,2.325953990221024
44,48.8256423,2.3750226
29,48.866887649978,2.3066755757207
30,48.871611569354755,2.345873080193996
22,48.83476837934194,2.284142297394666
30,48.87578906564573,2.347289621829987
17,48.869113,2.332515
46,48.84021933807409,2.263834191152959
43,48.850533,2.383756
22,48.8816985773914,2.2836575657129288
39,48.842885590081,2.3244281485677
55,48.82479134498032,2.336124926805496
48,48.847238029966,2.4107042336225
21,48.8443415,2.2773844
18,48.87531563065266,2.3229019716382027
31,48.88494728765838,2.2677031159400944
30,48.82537611802588,2.287235018058929
44,48.84797660373612,2.2966245196598805
18,48.829268,2.365212
30,48.83730787972,2.3740861260598
26,48.861419,2.352581
28,48.827090233494964,2.2606857866048813
24,48.8274804,2.3319217
42,48.86877849178477,2.274354539176829
28,48.84267354116789,2.3972943797707558
32,48.877127316667654,2.322417162358761
40,48.899641123987095,2.344321422278881
22,48.825030852925,2.3264128693982
38,48.867872484749,2.3648982158072
51,48.8580378,2.3679352
33,48.86610337431042,2.359649240970612
30,48.91585580539625,2.2948095202445984
30,48.938882272105,2.3566243797541
28,48.884933177666,2.2484488785267
24,48.876495350882,2.3560990020633
0,48.871139344351,2.2749781616017
35,48.845127728278,2.4015686296482
28,48.907735489085,2.3407192814591
26,48.78363092456589,2.366935946761926
18,48.80516030434533,2.188277207314968
35,48.83258651335057,2.371211388119954
46,48.83923319241899,2.2915197908878326
12,48.86615630668046,2.3891324177384377
32,48.84842761367387,2.265253821160005
19,48.8863865,2.3825772
34,48.84132050184004,2.30808901725357
36,48.8466127,2.3325478
28,48.950873482371,2.2310190077797
33,48.869689856852,2.3107324540615
26,48.8693268535238,2.395084574818611
24,48.802056061754,2.3159965061736
30,48.882877330093,2.4331868384644
35,48.927567032796,2.2947337017374
42,48.89792240854517,2.32851451022192
44,48.871031137596,2.379056852114
30,48.85772148887421,2.2549109905958176
23,48.8978765,2.3230632
49,48.881949,2.352339
49,48.84097491091973,2.264390252530575
23,48.85507930579506,2.3733686318721463
38,48.862147844548,2.3772348091006
33,48.89401874744574,2.3319872841238976
20,48.86431136000005,2.4105210229754443
26,48.886591074487995,2.261394560337067
50,48.8644954,2.3750124
26,48.88125496379482,2.373463287949562
39,48.893479576183,2.2775253653526
35,48.8993867,2.2506506
28,48.8949922,2.4253764
17,48.87397217237368,2.348388757504776
26,48.87352990026496,2.303444892168045
46,48.885263,2.298286
36,48.86223916006812,2.4435862898826604
49,48.85742876694898,2.4323049187660217
16,48.8099849920804,2.4580853059887886
11,48.87701838803332,2.3513179644942284
60,48.8338064,2.4132221
20,48.89874803977525,2.3645754531025887
49,48.852233164303,2.3266580700874
37,48.86826649822326,2.3304839059710503
24,48.8307758,2.3361804
17,48.847040552603,2.4160453677177
53,48.892777719023975,2.3270335793495183
18,48.89056394743836,2.4064831843792427
15,48.816218640260445,2.344226874411106
24,48.81769977392539,2.260931208729744
24,48.78599652305309,2.329955510795116
30,48.875443870736,2.2938242935036
44,48.919141953558054,2.362065576016903
22,48.787482746521306,2.3976725712418556
33,48.84373446877937,2.333428381875887
25,48.870047123655,2.3511248454452
20,48.91042343752563,2.399576604366303
26,48.81990914045756,2.3592948541045193
23,48.860134890542,2.3500636965036
22,48.896212845581346,2.4094578623771667
34,48.8453579,2.3965022
22,48.790379518724265,2.3895226791501045
21,48.88294340845,2.3464846238494
47,48.8430515215905,2.295200452208519
30,48.8155839183714,2.3505029082298283
35,48.905303858642,2.31055945158
20,48.91962690034779,2.2978286134199792
20,48.905928,2.253629
20,48.87514373494672,2.338118505144376
22,48.86297805972131,2.3414635285735126
25,48.821919702956144,2.3633468834070914
37,48.93742089281,2.3720374971659
21,48.86379590966231,2.3425736278295517
27,48.8850134,2.3070717
37,48.823549261189,2.5101865455508
25,48.800123,2.3567359
20,48.843252536286684,2.245987951755524
25,48.81040517059777,2.327060401439667
25,48.83170888166024,2.255771979689598
24,48.806518992199,2.3368880152702
60,48.888796556487,2.3925811931922
26,48.90970830301211,2.2454486480600626
62,48.851355779579,2.369220033288
34,48.91301722799713,2.2734212270774417
25,48.819116181578764,2.3966637253761296
48,48.835092787824,2.3534681351338
20,48.856451985395786,2.334851883351803
18,48.853147816545,2.3263905197382
30,48.79628807093802,2.417212128639221
39,48.88022154052015,2.2854680567979813
58,48.8667175,2.3692541
64,48.83769531916335,2.275374233722687
33,48.88794016394694,2.326124420314341
26,48.83495885166784,2.2416803240776066
27,48.83659148147257,2.2930556908249855
23,48.82753962462998,2.2416052222251897
53,48.84442462786544,2.294059172272682
22,48.88611466796807,2.356855627529275
20,48.877141208359035,2.4461565166711807
36,48.872988840744,2.3294984212276
20,48.867362,2.396222
26,48.84571672113014,2.4272462725639348
30,48.89432034553156,2.432552274419542
26,48.83091743371036,2.2790706530213356
40,48.8202823,2.473775
24,48.850500564921,2.3890856287864
27,48.89835196548483,2.386150136590004
40,48.91835629408464,2.3523425683379173
50,48.89738369720229,2.3959985375404362
36,48.8354337,2.4077132
35,48.848274111398,2.3292413726449
36,48.81488859822486,2.4224362157778994
23,48.89088305227546,2.3688579350709915
27,48.859279702476,2.3466217517853
16,48.83586772099485,2.33798034198275
40,48.93554324248177,2.3471488058567047
44,48.847208456061,2.3861273378134
22,48.833468517426,2.2858720645308
58,48.861273016278126,2.309453550914185
23,48.833206330538864,2.3369108140468597
32,48.87661398289084,2.339765690267086
66,48.83372354344807,2.386601903271428
46,48.83780830557548,2.2408381104469304
24,48.82177227954821,2.313155829906464
37,48.8813072,2.294846
30,48.893400392981874,2.336266523912805
31,48.853883541328,2.3493797332048
23,48.855258115391,2.3473754525185
17,48.82529858840266,2.3945679143071175
25,48.849726940367326,2.452013790607453
32,48.846128877747,2.3242672160268
30,48.842668466104875,2.3618587106466293
20,48.91844993053703,2.3727085813879967
31,48.870809428669546,2.281149007691853
20,48.78909814728443,2.368387877941132
38,48.83750862621299,2.2577651962637906
20,48.809932980484355,2.443288456496946
23,48.8780992764359,2.41104629853209
19,48.861636880212,2.3566960206458
29,48.86210505412563,2.3649600148200993
32,48.83866275706582,2.2525164484977727
28,48.8672190355135,2.3404625437747044
68,48.8471116,2.3956204
58,48.868899890853,2.3397543845203
30,48.832200060759,2.3139070151575
26,48.8978712500682,2.333521842956543
20,48.884571659595,2.321469503475
28,48.815783497876815,2.383259721100331
24,48.87282451461399,2.1947155570850896
19,48.854963800335234,2.387217085372007
29,48.86095933229224,2.400421852042113
20,48.875337902264,2.4059921130538
35,48.82805169605981,2.2924277186393742
37,48.851751374458864,2.338161695134053
33,48.8584893,2.2839655
20,48.824695995415006,2.363106073577468
35,48.87137406080164,2.2887128591537476
34,48.841795009027,2.3767850184816
16,48.8487726,2.393606
21,48.87929591733507,2.3373600840568547
40,48.908168131015,2.4530601033354
14,48.879223,2.349147
31,48.827228120536,2.268122527474
24,48.884492238407525,2.3703941702842717
46,48.858688774062955,2.383553994571467
23,48.88364782887555,2.2952447086572647
34,48.82237977153955,2.4586871266365056
26,48.8687591,2.4329931
30,48.86703740186721,2.336716018617153
19,48.866830968942,2.3654810339212
30,48.854898095789295,2.4186685681343083
32,48.86741186571367,2.290781380114821
57,48.82837482809675,2.384273745805574
51,48.847563015126106,2.433383166790009
28,48.909423010092326,2.3584435880184174
52,48.855628721101,2.3256602883339
33,48.8479394142243,2.2608396783471107
14,48.842524,2.364044
22,48.89206174403158,2.4091735482215886
51,48.850785261674964,2.2871585190296173
56,48.897488,2.343996
26,48.876356,2.264205
22,48.852297362582,2.3414132371545
43,48.84243457133779,2.2921819612383847
37,48.856433706943704,2.379020587761426
21,48.862654215631,2.3670325062844
32,48.834254627953,2.317609339387
42,48.8741908,2.3860039
28,48.883886063895,2.367198803315
28,48.892511213520656,2.3522228747606277
25,48.862408335967,2.3113624379039
20,48.8633762,2.3711327
55,48.83212027074841,2.388618104159832
33,48.821443218278,2.2150785306885
17,48.877851443502536,2.3396701365709305
22,48.85293603169479,2.280449643731117
0,48.873114661405,2.3798409114805
48,48.883546851533254,2.3131933808326726
26,48.8712148,2.2937349
18,48.853305277595,2.3344654618827
22,48.869789,2.326347
25,48.82485182597129,2.2925933450460434
42,48.86393331949257,2.352406270802021
23,48.88125253846116,2.31653843075037
26,48.869228052648,2.324421107769
22,48.919898633572764,2.31458459136273
36,48.8601346,2.3611206
25,48.774703,2.373685
27,48.835064363954,2.323731449974
28,48.87287120589831,2.3542150855064397
30,48.90999330025577,2.288238108158112
21,48.864773553495,2.3294493936128
30,48.868570404348,2.266000919044
16,48.93828169931872,2.3508992046117783
30,48.7799259211605,2.281828634440899
27,48.801773795836,2.2874166362216
38,48.951432,2.211214
67,48.843277330035214,2.30230766886348
36,48.83088717455243,2.318882101207347
30,48.846192642574,2.3703800886869
35,48.82189236575831,2.413003742694855
30,48.90617751921,2.4391458057475
51,48.83544491617421,2.431421081436563
54,48.8437035476636,2.354651279747486
24,48.8578329,2.3622643
20,48.81168551728,2.2111820107205
21,48.82941,2.375934
23,48.807671407991,2.2407217696309
30,48.840855311763,2.3875549435616
25,48.837525839067,2.3360354080796
22,48.78980918988166,2.3143940046429634
17,48.879161,2.343698
24,48.87935941942529,2.366596162319184
32,48.83842553348809,2.493693307042122
24,48.838683941628375,2.3110422492027287
16,48.83372430280548,2.2713854536414146
30,48.818144834008976,2.271184623241425
19,48.83796366147599,2.2877392172813416
30,48.781383825117,2.3723508417606
38,48.863875,2.28189
30,48.85034821320644,2.273029983043671
48,48.8726877314,2.376461327076
33,48.874836457837,2.2971323132515
28,48.89790972494496,2.2383723043644914
22,48.79387269664978,2.321148812770844
40,48.93009363207303,2.3564037680625916
26,48.89465,2.381868
25,48.80476007936134,2.4180373930262093
43,48.871379874257,2.3698963836667
56,48.894155633419,2.3143893107772
26,48.8703459,2.3842214
35,48.823316,2.354336
30,48.82890454823947,2.31648076325655
38,48.85493692155721,2.436049282550812
19,48.794902381218904,2.3734183609485626
31,48.878255397645,2.3452642187476
21,48.847648620797,2.3902582749724
16,48.858297001218,2.3237934708595
65,48.840639944296655,2.2780618071556096
66,48.839966914994,2.3788625746965
34,48.860116109626574,2.280840481911055
32,48.90661553626751,2.389432489871979
34,48.875022,2.370478
22,48.87034,2.30082
28,48.881742142181,2.2710045335353
25,48.88260431301364,2.2773634269833565
20,48.8622179854695,2.45533436536789
43,48.8950295,2.1957932
33,48.841487851079,2.3233232282801
28,48.84158856925782,2.348489575088024
31,48.796261,2.317289
40,48.829522989420596,2.343570403754711
38,48.853754486938,2.3044242337346
31,48.874999954666755,2.3522757401923404
36,48.848904447989405,2.3473486304283147
38,48.898800717199,2.3524022474885
30,48.82884804502439,2.3285973072052
28,48.852639866624806,2.3607301712036137
24,48.842738478258,2.3297942217634
52,48.84423193255657,2.439209537709179
33,48.8255961335041,2.350204177200794
44,48.841249336041045,2.288386600849503
23,48.85088123091874,2.301219999790192
32,48.84354203133597,2.418427169322968
50,48.837925263898,2.3225428909063
19,48.849266043601794,2.412330328844772
38,48.863825174341,2.380906377155
49,48.843310567822,2.3265242949128
53,48.840452820991764,2.2280225157737736
21,48.83950442458303,2.360989417022932
46,48.86096384533371,2.2246733296048142
33,48.87836138361425,2.305254448220567
26,48.835523812041,2.3025986552238
22,48.93626891059109,2.3588666820200914
30,48.882428,2.314002
21,48.868834023334,2.2986030816809
14,48.8214169,2.342167
21,48.86106902949534,2.2730283066630363
16,48.91864865955558,2.2814112156629562
60,48.845515089794,2.3726498446286
17,48.88192765861766,2.392586767673493
35,48.874746047357135,2.3082953318953514
19,48.8417514,2.3413893
54,48.864920982538,2.3025491823859
16,48.784527937293184,2.3646667979455587
27,48.83486054775774,2.3445770524322067
52,48.86921273836114,2.371688821240712
30,48.814280450380224,2.3410347104072575
38,48.83061737745,2.2920634208276
45,48.83446472680611,2.3293386027216907
19,48.84572797384512,2.4236011505126953
30,48.91118557052621,2.379864752692811
59,48.8242469,2.3186306
22,48.881804409079656,2.2921088710427284
25,48.868807,2.185428
18,48.8643275,2.2724174
53,48.838811048815,2.3896577954292
50,48.864459134684644,2.4161778017878532
31,48.84930687084088,2.417949736118317
32,48.858942986179,2.3314182047146
29,48.870790980240706,2.3431010171771054
15,48.86500081847653,2.403980836377493
25,48.90271566255436,2.3933270573616032
53,48.8482070397636,2.2898658737540245
22,48.831448892608314,2.2412404417991643
50,48.8798926,2.2587671
0,48.828156251575,2.3585135329033
25,48.87330497045532,2.4014145880937576
26,48.87649965412676,2.379407362599104
26,48.93261499331498,2.355954498052597
13,48.88832421845225,2.353573372638597
26,48.89679827481989,2.2984680533409123
29,48.83453413883994,2.313154547426182
50,48.837442,2.440452
32,48.89687189382465,2.303922325372696
51,48.819002163836444,2.292150005103606
25,48.8731167,2.3593052
30,48.875388227727,2.3559567333359
28,48.77850332486751,2.4006786569952965
18,48.892120821173975,2.309234105050564
34,48.84629899065091,2.472420372068882
26,48.848175129981,2.3763584494312
33,48.864707139122984,2.408344637349607
25,48.85097433194032,2.356307208538055
20,48.88242307900951,2.3090453445911407
25,48.83460221715206,2.2957482933998112
35,48.82650543613106,2.313136198271666
28,48.88270066221072,2.374717555940151
0,48.887148,2.349064
41,48.888735896947,2.3469526693225
22,48.853729675265,2.3300181032703
34,48.88421554703737,2.3056533560156827
66,48.8490535919234,2.325317971408367
35,48.8461024009786,2.3412207886576653
18,48.914866710946,2.3057010525935
16,48.858001906023354,2.381797702650783
23,48.838608030238,2.3406994164846
17,48.85385817168762,2.400004081428051
36,48.83051287670899,2.3343613743782043
29,48.84986918764119,2.268257387525699
22,48.8953643,2.3498166
33,48.8389284,2.316356
40,48.866617658681,2.3830134404158
30,48.82953336292279,2.318179272115231
32,48.914920058264,2.4172238067445
34,48.902519074064,2.3740895837545
17,48.871715878697,2.2985444962978
40,48.891334555236,2.3272445342326
26,48.823450589614,2.4965062363218
20,48.835261,2.447974
45,48.8103438,2.3003776
43,48.8570414504784,2.37289470306807
33,48.856502977696,2.2931787543289
17,48.88006587474148,2.3310810327529907
36,48.865804276686,2.3693370749669
23,48.885325169402904,2.316423766314984
23,48.87778639599673,2.337429821491241
16,48.844291,2.3896481
39,48.83920384329242,2.320883944630623
26,48.852566752033766,2.403928068708116
25,48.81240466867336,2.3617091774940495
19,48.86926,2.289918
40,48.876327,2.3585464
30,48.946504,2.2496396
15,48.881823370566806,2.3202589899301524
24,48.87979886049996,2.374839261174202
21,48.84749841771691,2.26848387135299
26,48.883769733273496,2.29858466343129
23,48.820864559770676,2.291113436222077
34,48.851904891406384,2.347842156887055
40,48.91516726221354,2.357633225619793
30,48.90390619651018,2.2946908324956894
33,48.86617395079137,2.3449775576591496
60,48.831151602964354,2.3438221961259837
48,48.870893,2.353521
42,48.85258670812,2.2629252456151954
36,48.81718759671675,2.323841750621796
28,48.89826887103676,2.2849336266517644
32,48.88652251096166,2.173960916697979
46,48.80253358011283,2.4275037646293645
25,48.876693805756986,2.3305362090468407
42,48.850440013405,2.378901366211
15,48.877356057652,2.3545114456374
21,48.85165625855281,2.335500307381153
25,48.86164273878,2.3727491497993
30,48.85230729014318,2.415605485439301
51,48.84997403844251,2.45557576417923
24,48.880955741648,2.3524305148385
18,48.870702423554306,2.358739863900845
60,48.84524763511433,2.2569015249609947
36,48.846821681548,2.4001130461693
24,48.88126642422664,2.328197093450571
29,48.873409276267,2.2977904602885
29,48.84501507626,2.3394941166043
24,48.86364636851945,2.33409583568573
30,48.863490871724466,2.3400671035051346
24,48.894222687781,2.3125872006816
25,48.839285711865735,2.438560165464878
32,48.86362695901683,2.342623919248581
26,48.848951441614,2.3411329463124
22,48.85135,2.412021
35,48.900504,2.261173
40,48.83815160808658,2.357108449556404
20,48.878194,2.181724
37,48.852886173881,2.3426544293761
0,48.906887812943,2.4489325365198
30,48.90263867304635,2.348248063431511
23,48.87393521240818,2.3064258322119713
25,48.88949630486821,2.333393658804396
14,48.87219,2.329423
48,48.87973954830735,2.288012132048607
40,48.849063299501,2.3558086529374
27,48.83761417037952,2.397253782195704
19,48.84479928858768,2.329337755887181
43,48.886472466142,2.3328901827335
28,48.843949064031825,2.415081394834419
25,48.77093586667601,2.4034014344215398
25,48.826701758539215,2.3384983465075493
61,48.8436279,2.4630465
24,48.86132665908402,2.349419631063938
26,48.839109,2.4175664
25,48.827673823165846,2.320918142795563
51,48.858925,2.3789759
28,48.882976576876565,2.260125767248034
36,48.87660163459077,2.3129771277308464
59,48.84756654526,2.3025691509247
25,48.8701796,2.3967273
49,48.839061952159746,2.3499782010912895
50,48.90782845483013,2.307887971401215
34,48.83094844846017,2.37965351592796
24,48.84576261454011,2.2369650006294255
33,48.84954227788459,2.337939441204071
22,48.774661399959,2.3135878035462
29,48.875352455985,2.2964416444302
27,48.85696177597818,2.40869477391243
37,48.87345073390807,2.320404499769211
33,48.7769529826096,2.2957214713096623
38,48.8600265,2.3710541
15,48.874575,2.356796
31,48.876733496637506,2.2834577411413193
23,48.850458009188,2.3524542754922
40,48.8429,2.38474
30,48.906442763495,2.3584905266762
37,48.8963765,2.3743692
20,48.885124323627,2.3496962338686
24,48.890097168851746,2.317377626895905
23,48.8547194,2.2952168
24,48.85120156830401,2.2846536710858345
39,48.871347597383,2.3414588347077
32,48.858835448898,2.3518279194832
37,48.846401,2.28502
23,48.85545136013941,2.3334722220897675
36,48.86302317841182,2.2687188170157406
42,48.84030274499962,2.394630398715453
28,48.89543299733937,2.3530178144574165
37,48.8340107632249,2.289516180753708
16,48.86358858111446,2.3477794602513313
41,48.8237677924683,2.27231115102768
42,48.88933353845543,2.3707854375243187
23,48.88603131999171,2.3895753175020222
17,48.868976638826,2.3623438552022
20,48.80887149094033,2.188134044408798
20,48.86557114282421,2.330567417577153
22,48.826262366227,2.2001516849313
30,48.793457901398945,2.3509012162685394
23,48.865804746474,2.2829206287861
55,48.85375581057431,2.3390958085656166
32,48.870103359864,2.3043501377106
50,48.82010494991975,2.3725583776831627
20,48.88958925894009,2.4198862910270695
30,48.915885074177,2.2682306702811
18,48.86286468896063,2.495676465332508
30,48.887742186754224,2.320293079881375
18,48.819828421929,2.3117361743705
29,48.815403766277,2.31739372015
37,48.88203018259946,2.3635615780949593
25,48.84040040365445,2.313117867297474
28,48.828657346203,2.353020646317
28,48.8791964,2.2915403
30,48.832024486306,2.490271087056
62,48.8685433,2.3600032
65,48.85972615790874,2.325860448181629
0,48.916925546419,2.3124207955211
28,48.809460857173,2.2853198638301
16,48.86181809267,2.3501381278038
67,48.870406028483,2.323243509808
33,48.871417284355,2.3076787590981
35,48.879406604954,2.3034455627202988
60,48.871044051984,2.3661044619878
46,48.83940266673835,2.32971478253603
0,48.886062068226,2.2917001576821
21,48.876111,2.4677312
24,48.86531608707,2.37611478491
31,48.850571,2.3471015
50,48.88873214926474,2.2881576418876652
66,48.87525984132485,2.249415814876557
25,48.888912037698766,2.195632159709931
0,48.873087537345,2.4133380129933
27,48.84116092896631,2.32459545135498
27,48.87033205312931,2.388777695596218
49,48.85242200848887,2.380632497370243
39,48.8563358,2.3829901
51,48.832294,2.3674523
33,48.871815737396,2.3372015478451
17,48.84308531746595,2.320263946784738
46,48.8667692,2.3157655
22,48.8322649,2.2380413
30,48.881154,2.358411
31,48.869517979344,2.3024262188416
34,48.850507011842,2.3930755582745
53,48.89032998912038,2.319730559929781
18,48.8179685,2.4199531
22,48.78740167690531,2.2278830409049992
24,48.863354122371,2.2864209115505
28,48.812107928414775,2.325837314128876
48,48.83767682233156,2.295586926020252
29,48.864273423741956,2.435784414410591
40,48.830764,2.252024
45,48.927640283627,2.3308986340524
41,48.82764910241,2.3261967301369
22,48.84630274151258,2.4207553267478947
22,48.8192669595252,2.30119988322258
30,48.91844023641836,2.3935630917549138
23,48.894036161302104,2.2666339203715324
37,48.89374453351521,2.3476678133010864
28,48.852919679957296,2.410522909779111
43,48.843827994315,2.3225811123848
39,48.819897343156676,2.3397007964124366
17,48.862534941806,2.3543103039265
55,48.842319830109304,2.3670300096273422
44,48.855949910497,2.3563823103905
44,48.8699355331869,2.3359975218772893
23,48.853833463852,2.3685702681541
26,48.8550222,2.3612322
28,48.8623615,2.3595041
0,48.876887,2.374454
28,48.80404828621485,2.2848263373723436
35,48.870828911558,2.3459213599563
40,48.837135900263,2.3515201359987
28,48.914938,2.330665
50,48.82548157443457,2.4098803102970128
20,48.79673508795443,2.3683342337608337
17,48.87077436024,2.3496496368327
32,48.888229075478,2.3101296275854
23,48.89925982394349,2.3042294383049016
26,48.812822398263286,2.3707106709480286
45,48.84021670922,2.2716060653329
41,48.863287291502,2.3869940266013
41,48.933548439566,2.3064726536317
22,48.852335,2.448967
27,48.87756832086,2.3698791861534
28,48.903600624712865,2.465406596265139
60,48.819428333369,2.3433353751898
20,48.8462904,2.3521495
17,48.857615678565,2.3358313530377
16,48.814183748660554,2.2872862592339516
40,48.88896161855884,2.322528975094376
24,48.8750898883217,2.3826304078102116
18,48.837668272811,2.3448138346607
19,48.848191348584,2.341831654854
20,48.877951,2.381464
64,48.844835471244416,2.297508493065834
32,48.886393679436,2.3865414544355
42,48.85670169739857,2.445072233676911
63,48.85337548426,2.3828620836139
23,48.89484799296163,2.4188338592648506
34,48.903281401126755,2.368072383105755
19,48.87068263384462,2.398959602331646
30,48.92650488131725,2.239069678491417
20,48.89104123261663,2.340014585442034
21,48.8258020742942,2.2487989068031315
14,48.876156054271,2.3609149083206
27,48.902449900418745,2.3304807533425724
25,48.877532084130166,2.294512536052928
55,48.89859661942376,2.3689722642302513
15,48.868144510482075,2.296149600985935
20,48.85631874632638,2.410396970808506
24,48.8561915,2.2152966
29,48.873802681432146,2.427820265293122
52,48.89183721478911,2.335426103165901
25,48.84969649427,2.3529685288668
25,48.820215229662765,2.3234144234418346
33,48.850908146398,2.342130728066
40,48.84070239213081,2.409667745232582
27,48.88256264247959,2.3812624812126164
30,48.86338720692607,2.409725748002529
22,48.82092946051445,2.3563179373741145
23,48.88526123395252,2.334559857845307
28,48.877870626988,2.3959073424339
31,48.858102885107,2.3004072904587
39,48.8646605,2.373162
26,48.852060203583,2.3017993569374
28,48.82631195621006,2.344585955142975
11,48.82900222785569,2.301431038163409
48,48.82494563758295,2.388566136360169
29,48.8778983,2.2789591
28,48.81031545,2.34395871
45,48.845666194202,2.3741452395916
62,48.829654975522,2.2638675570488
39,48.836956046311,2.2741072252393
43,48.842726498317,2.3125657439232
36,48.829575,2.369126
53,48.87332988919973,2.3352625966072087
25,48.834848452929,2.3668264996271
27,48.820029010376956,2.4846760556101803
44,48.867458,2.3445211
30,48.80391487218989,2.408966162027371
18,48.867211201859,2.3635464370545
22,48.92313395265796,2.2600970417261124
43,48.81152481985875,2.4017931148409843
18,48.8811043724,2.3366955667734
27,48.878618556803,2.3248164693922
56,48.836826091766,2.3071701095578
34,48.8899944409612,2.342529706656933
30,48.886248917304805,2.3774591088294987
37,48.805342480621576,2.363983690738678
22,48.83648798164934,2.2897250577807426
60,48.860897797941,2.295599598447
30,48.852731305488,2.3440927639604
32,48.8652359,2.3002513
29,48.8296843300915,2.275342586850291
24,48.8702539,2.2187778
28,48.896620592993,2.252313240191
40,48.83047518749,2.2616135525345
24,48.86462724459225,2.2047570338469806
19,48.851419978983,2.3097044974566
25,48.8978867,2.3458001
36,48.88115023337061,2.480436824262142
15,48.84706173362218,2.4787822365760808
23,48.81527009991819,2.298078276995073
22,48.821092374256104,2.333725690841675
57,48.857421708072074,2.437578141689301
51,48.8433725710224,2.275132834911347
32,48.88863669349711,2.3111706599593163
49,48.864660627935,2.3692265531829
30,48.88879,2.3785
30,48.87866794788021,2.2420343756675725
47,48.857202661803,2.3152771219611
31,48.878199928923124,2.2992860188665043
24,48.812657470558754,2.1921751275658607
18,48.884146759782,2.341845408082
34,48.850310432924466,2.345015835298588
71,48.851315406715976,2.2919502854347233
51,48.83748810318667,2.365213818848133
30,48.89659571178903,2.384599149227142
34,48.89669238777841,2.338023450388167
15,48.85780291711202,2.277500546942199
